0.0,1.0148788500381995e-11
1.0,8.509036816527546e-11
2.0,2.2469470750527024e-08
3.0,1.3407166344765283e-15
4.0,5.902343858517587e-12
5.0,0.01481170071902358
6.0,4.967801983459308e-11
7.0,1.2314536948137756e-11
8.0,2.495128742759766e-12
9.0,2.0654827158787454e-11
10.0,3.534762001943742e-07
11.0,4.666624460125474e-70
12.0,0.00020725928145154556
13.0,0.5047717708321287
14.0,0.5030505919070632
15.0,0.8560215895623634
16.0,2.6920115664349097e-18
17.0,2.2935122756036553e-07
18.0,2.907279050976408e-36
19.0,1.0046634301761009e-07
20.0,6.62735285207633e-05
21.0,0.0003502527901959785
22.0,2.146779023472456e-07
23.0,0.14166986694271444
24.0,0.14385103059177498
25.0,8.540334353425215e-13
26.0,1.8024739673039295e-12
27.0,7.35137413758724e-06
28.0,4.786536095697384e-60
29.0,7.021391895563695e-08
30.0,2.883716183455685e-08
31.0,2.668049127366371e-09
32.0,0.006848542146179364
33.0,4.5265039029783034e-11
34.0,7.647475465947398e-09
35.0,0.005337085831301916
36.0,4.095453652523005e-05
37.0,0.0003340325186025222
38.0,3.6927774126140763e-10
39.0,7.301989437053204e-08
40.0,2.718744984010037e-11
41.0,3.22512045971051e-10
42.0,0.06548436742792589
43.0,8.230630714326213e-12
44.0,3.071437181700242e-10
45.0,0.1501368591758418
46.0,5.505643928481999e-09
47.0,8.403172402999836e-08
48.0,6.969522769342046e-11
49.0,5.893920641388458e-11
50.0,1.1610886933628282e-11
51.0,5.373240540295217e-11
52.0,0.008814869297133314
53.0,2.7313868072721886e-12
54.0,6.343540115374716e-10
55.0,0.8968268712709204
56.0,8.519394227315742e-11
57.0,8.88455813020997e-16
58.0,5.63741756308801e-11
59.0,1.2366261286586079e-12
60.0,1.382782960004558e-10
61.0,5.519231355469528e-09
62.0,0.45377519785892556
63.0,2.1349686207300585e-13
64.0,4.3502839940374754e-10
65.0,0.07487854393159253
66.0,1.0490606105108578e-10
67.0,3.501800456010081e-12
68.0,4.473272893079658e-11
69.0,1.8849173521595257e-10
70.0,1.692870981450419e-13
71.0,9.702020908291113e-10
72.0,0.7872045526413713
73.0,2.5338335107913158e-17
74.0,1.7787173764604397e-10
75.0,0.12067680166079554
76.0,8.124404111837805e-10
77.0,3.955206796405076e-12
78.0,1.5476508510918334e-11
79.0,1.2510808334531364e-11
80.0,1.333781547716942e-21
81.0,2.9208221646890836e-05
82.0,0.28057195082854225
83.0,9.461070114356041e-23
84.0,2.8581941915619606e-11
85.0,0.8999630578369656
86.0,7.000385160098993e-08
87.0,3.1609217109178624e-13
88.0,1.345564786055956e-09
89.0,2.6840706373000445e-14
90.0,1.1464412927037745e-11
91.0,2.088422864170334e-07
92.0,0.786980168096044
93.0,5.764546198034531e-22
94.0,1.5435994935747368e-11
95.0,0.9358452504615559
96.0,8.213137022803999e-08
97.0,3.597881180414487e-05
98.0,1.9040214815363547e-07
99.0,2.501158718262675e-06
100.0,1.4202866959863564e-16
101.0,0.0022112763281494567
102.0,0.0031726654766537
103.0,2.553302887464984e-13
104.0,1.8509457478606301e-06
105.0,4.578684330763473e-05
106.0,1.9078121976071607e-08
107.0,7.442622476938186e-31
108.0,0.7663337577803145
109.0,1.1234407990447181e-17
110.0,5.270311484311317e-77
111.0,7.249472089870735e-07
112.0,0.0009724121037611317
113.0,1.5723034885819144e-69
114.0,2.652131622060435e-69
115.0,0.4992782782282633
116.0,0.3101069549191096
117.0,0.03541887685179168
118.0,1.260086464923002e-11
119.0,0.28121162541315625
120.0,2.445562734210698e-38
121.0,0.005265687590064766
122.0,1.1744819320561394e-09
123.0,2.0863739991993841e-53
124.0,4.75881774034089e-53
125.0,0.00016971647281347732
126.0,0.8847933352431665
127.0,0.6183247030638467
128.0,1.8229839798649775e-10
129.0,0.000522361451826036
130.0,1.58093881350612e-29
131.0,7.86054311131657e-36
132.0,0.7433656350888281
133.0,5.747674951123673e-74
134.0,7.585991176828606e-74
135.0,0.1798901278822641
136.0,9.75743432802815e-23
137.0,0.06929838627087835
138.0,1.2888683351939253e-16
139.0,0.00027679131004797614
140.0,2.6577897076672462e-28
