T [sec],t [sec],a_x [m/s2],a_y [m/s2],a_z [m/s2]
0.0009276866912841797,0.36829423904418945,0.0,-1.2552512,11.375713999999999
0.000926971435546875,0.36922192573547363,-0.6276256,0.1569064,9.022118
0.0009274482727050781,0.3701503276824951,0.0,-1.569064,10.9049948
0.0009274482727050781,0.3710789680480957,-0.392266,-1.8044235999999998,10.0420096
0.0009274482727050781,0.3720073699951172,0.1569064,-2.1182364,10.3558224
0.0009322166442871094,0.3729538917541504,0.4707192,0.0,9.3359308
0.0009293556213378906,0.3738846778869629,-1.0198916,1.2552512,10.1204628
0.000926971435546875,0.3748128414154053,-0.7060788,1.4906107999999998,9.9635564
0.0009272098541259766,0.37574076652526855,0.0,-0.784532,9.492837199999999
0.0009279251098632812,0.37666964530944824,0.784532,1.0983448,9.414383999999998
0.0009274482727050781,0.3775980472564697,-0.9414384,0.2353596,11.2188076
0.0009272098541259766,0.3785262107849121,0.0784532,0.5491724,9.1790244
0.0009274482727050781,0.3794548511505127,0.0,-1.96133,9.9635564
0.0009279251098632812,0.3803837299346924,1.1767979999999998,-0.7060788,9.022118
0.0009272098541259766,0.38131165504455566,0.8629851999999999,1.7259703999999998,11.2188076
0.0009276866912841797,0.3822455406188965,0.9414384,1.8044235999999998,8.7867584
0.0009274482727050781,0.38317418098449707,0.0,-0.9414384,11.2188076
0.0009267330169677734,0.38410186767578125,1.4121576,1.2552512,7.7668668
0.0009281635284423828,0.38503122329711914,0.7060788,-1.3337044,9.9635564
0.000926971435546875,0.3859591484069824,0.1569064,0.3138128,10.0420096
0.0009274482727050781,0.386887788772583,0.0,-1.3337044,10.4342756
0.0009281635284423828,0.3878169059753418,0.784532,-3.6873004,9.80665
0.0009288787841796875,0.388746976852417,0.0,-0.7060788,9.571290399999999
0.0009238719940185547,0.38967180252075195,-0.0784532,-0.3138128,9.649743599999999
0.0009236335754394531,0.3905963897705078,0.0784532,0.5491724,10.0420096
0.0009272098541259766,0.3915245532989502,-0.1569064,1.2552512,9.2574776
0.0009307861328125,0.3924567699432373,0.4707192,-0.4707192,9.2574776
0.0009276866912841797,0.3933854103088379,0.0,0.784532,10.591182
0.0009279251098632812,0.3943142890930176,-0.7060788,-0.5491724,9.80665
0.0009272098541259766,0.39524245262145996,-0.9414384,-0.0784532,9.3359308
0.0009279251098632812,0.39617133140563965,-1.1767979999999998,-1.96133,10.8265416
0.0009274482727050781,0.39709973335266113,0.3138128,-1.2552512,9.649743599999999
0.000926971435546875,0.3980278968811035,0.8629851999999999,2.4320492,8.9436648
